,0
152,1196273.7733696622
153,1206254.9356103195
154,1203510.2889840137
155,1206170.2887749416
156,1213210.3071419727
157,1226678.385026632
158,1225709.0837743727
159,1230117.9892142152
160,1225160.567327433
161,1231327.7452284181
162,1221190.632430013
163,1216080.9856298824
164,1210829.566037502
165,1226263.1367162038
166,1220401.4142913625
167,1216682.5488572018
168,1191450.8760228055
169,1188764.840031335
170,1202798.3085938448
171,1219274.4636565202
172,1218564.0567054537
173,1226243.3280846279
174,1235987.9559854914
175,1238483.5292470022
176,1236670.8806682525
177,1254077.9914544933
178,1259516.5908920509
179,1251547.6056423525
180,1263236.6176493287
181,1256880.9771048352
182,1245390.2707862272
183,1261849.104778025
184,1248236.6663065634
185,1235236.7015370603
186,1237009.1969915533
187,1222105.788285847
188,1247039.248165169
189,1215873.976405494
190,1225442.4795975045
191,1223255.8211695878
192,1227026.5308261192
193,1252450.2866214986
194,1254628.1744783425
195,1280014.533760126
196,1282512.9106303505
197,1288037.4784181735
198,1276338.4725022367
199,1285444.209539657
200,1302469.47226541
201,1306268.9297316575
202,1304883.0674891209
203,1293174.1948210553
204,1291392.9287954895
205,1307956.643539637
206,1305806.1635770674
207,1309634.368853031
208,1290365.073947122
209,1294720.84966081
210,1310529.9351795104
211,1308172.3737925969
212,1297379.0446896537
213,1300216.79150611
214,1300367.7173511996
215,1287377.6194585613
216,1293749.1503916972
217,1302328.5350396421
218,1310519.9465601887
219,1314205.8746949427
220,1308087.5921460832
221,1306730.4777132627
222,1290157.9925227782
223,1292731.2840379155
224,1303365.0385918892
225,1309700.3913091503
226,1309888.8354102925
227,1316580.8553568088
228,1319947.5125264314
229,1319739.2129291026
230,1320125.846265795
231,1305100.1376575225
232,1324547.7661780592
233,1323058.3632233506
234,1323265.4447724305
235,1327404.2721849098
236,1328817.5421969846
237,1334530.4322187572
238,1329948.8160150668
239,1336623.4166866308
240,1340338.092631101
241,1327752.2908350213
242,1342194.1515591226
243,1326941.5060303195
244,1300338.9695414836
245,1273283.7773845717
246,1276262.461426796
247,1275941.8505462224
248,1281164.5666438667
249,1266732.5727966304
250,1260105.3571332481
251,1274849.191289985
252,1288734.733766646
253,1285454.1981589787
254,1251978.7500205718
255,1253232.445483677
256,1240279.7439798987
257,1259021.3465808905
258,1256494.222025686
259,1269692.619515653
260,1264073.1595948017
261,1285237.1279905771
262,1290280.2923006087
263,1300715.736001311
264,1301894.3948275752
265,1299528.1847367818
266,1286933.6123696296
267,1298378.151728305
268,1291750.9360649227
269,1292278.506627383
270,1302074.0684823806
271,1302347.2942300364
272,1301197.1394791028
273,1307107.1223058975
274,1322332.481807619
275,1320626.0088092452
276,1322105.423144632
277,1322473.419033387
278,1328025.3947154842
279,1329628.3270016864
280,1331806.2148585303
281,1337273.4088941142
282,1343222.0064074898
283,1348897.5000404024
284,1344258.6318269297
285,1349735.6926146424
286,1362576.0828351763
287,1356005.0228757842
288,1356636.1340256806
289,1357777.5183302774
290,1363453.01196319
291,1364894.907917788
292,1358559.5553252632
