,0
0,-5624.645064337878
1,-14443.101528000087
2,8370.652338000014
3,6930.367176000029
4,14716.316411999986
5,-1344.6015739999712
6,10922.304676000029
7,-1049.7343520000577
8,1099.4179400000721
9,-11761.355440000072
10,2642.304676000029
11,-1818.8867359999567
12,-1232.2525820140727
13,-2541.67807607376
14,7016.437500000233
15,6102.367175999563
16,-885.9491899998393
17,5300.511689999839
18,-6461.11326399981
19,13851.929676000029
20,5278.5
21,1403.9882640000433
22,-3.2343519998248667
23,8383.05076399981
24,296.2148380000144
25,471.5
26,0.0
27,4236.582059999928
28,-74.92967600002885
29,10254.765602000058
30,1441.1835879997816
31,-4701.253911999753
32,-5194.765602000058
33,-2520.835926000029
34,5029.18358800048
35,8779.17185199936
36,2539.6133100001607
37,1946.7343520000577
38,-5179.132823999971
39,-12345.070278000087
40,-12890.511735999724
41,6760.5625
42,1288.449235999724
43,15514.488264000276
44,-4851.203148000175
45,-1282.4296760002617
46,1360.6835880002473
47,10154.5
48,153.18358800001442
49,4623.449235999957
50,1438.3984260000288
51,-1282.5195139998104
52,6333.355485999724
53,3593.929676000029
54,4436.214838000247
55,-1659.6835880002473
56,4873.304676000029
57,1097.9804860006552
58,-8423.480486000655
59,3509.7460879997816
60,15196.621088000247
61,-10760.316411999986
